,francise_name,address,TEL
329,강원양구점,강원특별자치도 양구군 양구읍 중앙길 14 ,033-938-9876
330,상왕십리역점,서울 성동구 왕십리로 410 센트라스 상가 L동 104호,070-7755-0221
331,위례우성어반점,"서울 송파구 위례송파로 77 107호,108호",02-405-6157
332,인천송도해온프라자점,인천 연수구 컨벤시아대로130번길 18 해온프라자 102호,070-8657-3123
333,광주양동시장점,광주 서구 천변좌로254번길 2 (양동),062-363-8468
334,청주봉명점,충북 청주시 흥덕구 덕암로 28 (봉명동),070-4334-4777
335,인천용현자이타워점,인천 미추홀구 독배로 383 112호,070-4833-2674
336,원주봉산점,강원특별자치도 원주시 행구로 79 1층,033-747-4810
337,울진후포점,경북 울진군 후포면 울진대게로 16-3 (삼율리),054-788-7778
338,시흥금천점,서울 금천구 시흥대로39길 11 102호,02-805-2371
339,은평서북병원점,서울 은평구 갈현로11길 12 (구산동),02-2138-0999
340,순화점,서울 중구 칠패로 27 B동 109호(1층),NULL
341,아산풍기점,충남 아산시 어의정로 184 아산풍기이지더원1차아파트 제상가4동 제지1층 제비107호,041-424-2519
342,대전은하수네거리점,대전 서구 둔산로51번길 16 (둔산동),042-710-4377
343,성남신흥역점,경기 성남시 수정구 산성대로 267 1층 123호,031-602-4023
344,경주용황점,경북 경주시 용황로10길 43 상가 115호,070-7636-8989
345,서울경희대점,서울 동대문구 경희대로 9-1 (회기동),02-966-1998
346,강릉솔올점,강원특별자치도 강릉시 경포로 42 ,033-823-3024
347,인천부평그랑힐스점,인천 부평구 청중로 47 (청천동),NULL
348,안양힐스테이트비산점,경기 안양시 동안구 임곡로 70 1층 102-3,031-444-9049
349,천안쌍용이마트점,충남 천안시 서북구 충무로 205 ,NULL
350,당진현대제철점,"충남 당진시 송산면 가곡로 150-24 (동곡리, 현대에비뉴)",NULL
351,동탄에듀몰점,"경기 화성시 동탄기흥로353번길 99-7 1층 107호(오산동, 안강프라이빗에듀)",031-372-9599
352,강동고덕비즈밸리점,"서울 강동구 고덕비즈밸리로 26 1층 A-127호(고덕동, 강동U1센터)",NULL
353,충북괴산터미널점,충북 괴산군 괴산읍 읍내로10길 3 ,043-833-7787
354,함안호암점,경남 함안군 칠원읍 호암길 22 더노블리지 105호,055-586-9333
355,마곡수명산파크점,서울 강서구 강서로47길 113 성호빌딩 106호,02-2666-8781
356,광주오치주공점,광주 북구 서하로194번길 3 (오치동),062-716-1303
357,신사세로수길점,서울 강남구 논현로175길 58 1층 101호(신사동),02-6406-4845
358,안산문화광장점,경기 안산시 단원구 광덕3로 167-18 ,031-481-9999
359,조치원신흥점,세종특별자치시 조치원읍 이화로 26 상가동 10호,070-4006-0695
360,방화방신점,"서울 강서구 초원로13길 58 (방화동, 센터하임)",02-2666-2371
361,창동어울림점,"서울 도봉구 해등로16길 26 타임프라자 110호,111호",070-7755-5646
362,동해묵호점,강원특별자치도 동해시 일출로 109 ,033-535-7008
363,인천가재울역트루엘에코시티점,"인천 서구 열우물로240번길 20 (가좌동, 가재울역트루엘에코시티아파트)",032-577-7663
364,덕소강변중앙점,경기 남양주시 와부읍 덕소로116번길 19-2 1층 102호,070-8250-9851
365,수원센트럴프라자점,경기 수원시 팔달구 수원천로210번길 19 (인계동),NULL
366,광주남구체육관점,광주 남구 화산로 115 진아리채 상가동 102호,062-710-6664
367,화성안녕점,"경기 화성시 장조2로 12 1층 110호, 111호",031-238-0113
368,경기광주초월점,"경기 광주시 초월읍 경충대로1127번길 58 (쌍동리, 광주초월역한라비발디)",031-761-1147
369,수원센트럴아이파크자이점,경기 수원시 팔달구 인계로 21 (인계동),010-6224-4406
370,동대문두타몰점,"서울 중구 장충단로 275 (을지로6가, 두산타워빌딩)",NULL
371,광주각화더샵점,광주 북구 동문대로249번길 12 301동 A103호,062-269-4000
372,안양귀인점,"경기 안양시 동안구 귀인로 198 (평촌동, 베스트타운)",010-2076-1578
373,이천로데오점,"경기 이천시 영창로 196 1동 104호(창전동, 이천축협창전동지점)",010-7937-6020
374,계룡대실점,"충남 계룡시 두마면 대실남북3길 11 104, 105호",042-841-7008
375,천안병천점,"충남 천안시 동남구 병천면 아우내순대길 18 (병천리, 아우내한방순대)",041-555-8060
376,나주곰탕거리점,전남 나주시 나주로 144 (중앙동),NULL
377,김포양촌점,경기 김포시 양촌읍 황금로 117 이젠몰 다동 1층 118호,070-8882-2979
378,다산메트로3단지점,경기 남양주시 다산중앙로123번길 47 다산메트로3단지아파트 근린생활시설 101호,070-7808-6961
379,인천송도센트럴파크점,인천 연수구 인천타워대로180번길 11 더샵 송도센트럴파크 3차 상가 A동112호,070-7685-8991
380,청주오창롯데캐슬점,충북 청주시 청원구 오창읍 중부로 760 오피스텔상가 201동 101호,NULL
381,동대문역사공원역점,서울 중구 을지로43길 34 1층 2호,070-8806-7777
382,강현농협하나로마트점,강원특별자치도 양양군 강현면 물치천로 14 강현농협협동조합 내,033-671-5577
383,만리시장점,서울 용산구 효창원로 265-4 (서계동),NULL
384,부천춘의디아크원점,"경기 부천시 길주로411번길 20 1층 106호(춘의동, 춘의디아크원)",032-678-7524
385,인천주안제일점,인천 미추홀구 제일로 20 (도화동),070-8244-1515
386,사천정동점,경남 사천시 사천읍 진삼로 1387 101호,055-786-7866
387,창원남양위드파크점,경남 창원시 성산구 가양로 97 위드파크아파트 상가 103호,055-266-6663
388,구로거리공원점,서울 구로구 공원로 21 1층 103호,070-8703-3528
389,충북제천역점,충북 제천시 의림대로2길 3 (화산동),043-645-4203
390,의정부신곡건영점,경기 의정부시 능곡로26번길 28 건영아파트상가 104호 105호,NULL
391,김해삼계에브리데이점,경남 김해시 가야로22번길 3-14 (삼계동),055-338-3106
392,평택팽성점,경기 평택시 팽성읍 동서촌로 73 (객사리),NULL
393,구리배탈고개점,경기 구리시 동구릉로 108-1 ,031-588-2712
394,경성대제1학생회관점,부산 남구 수영로 309 ,010-9456-7553
395,광주광천중해점,광주 서구 내방로 415 광천중해마루힐주상복합 상가동 110호,070-4175-2209
396,대구도남점,대구 북구 도남중앙로7길 20-10 107호,053-716-2294
397,수색DMC파인시티자이점,서울 은평구 은평터널로 15 125호,010-3008-4677
398,울산문수점,울산 남구 동산로 54 (신정동),052-260-5592
399,가락극동점,서울 송파구 동남로18길 21 ,NULL
400,서울대신양학술정보관3점,"서울 관악구 관악로 1 (신림동, 서울대학교)",NULL
401,서정대학교보건복지관점,"경기 양주시 은현면 서정로 27 (용암리, 서정대학)",031-866-5150
402,원주단계북원여고점,강원특별자치도 원주시 원문로137번길 46 (단계동),033-744-5252
403,신도림푸르지오점,"서울 구로구 경인로 661 (신도림동, 신도림1차푸르지오)",02-3667-6383
404,경주동대로점,경북 경주시 동대로 12 (성건동),054-777-1551
405,경희대국제캠퍼스기숙사점,"경기 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스)",070-8287-1564
406,용인새터마을점,경기 용인시 수지구 현암로 101 애플프라자 103호,031-272-5248
407,경주외동부영점,경북 경주시 외동읍 계동1길 29 (모화리),070-7776-8574
408,서귀포일호광장점,"제주특별자치도 서귀포시 중앙로 94 (서귀동, 워너비안경)",064-733-9454
409,광주남부대점,"광주 광산구 남부대길 38 (월계동, 협동관)",062-710-2080
410,대구다사e편한점,"대구 달성군 다사읍 다사역로 60 (매곡리, 다사 e-편한세상)",053-710-7747
411,횡성둔내점,강원특별자치도 횡성군 둔내면 둔내로 60 ,070-7760-6304
412,안산본오중점,경기 안산시 상록구 본오로 91 103호,031-406-4006
413,마산진동협성엠파이어점,경남 창원시 마산합포구 진동면 진북산업로 55 협성엠파이어상가 401동 111호,055-713-2087
414,원주혁신심평원점,강원특별자치도 원주시 혁신로 37-3 스타타워(혁신로37-3) 104호,033-745-6166
415,서울여대학생누리관가은점,"서울 노원구 화랑로 621 (공릉동, 서울여자대학교)",NULL
416,청주서원대점,충북 청주시 서원구 서원남로 57 (모충동),NULL
417,광주광산우체국점,광주 광산구 무진대로232번길 28 (우산동),062-455-9898
418,여주KCC스위첸점,경기 여주시 강변북로 2 107동(상가동) 111호 - 112호,031-884-3434
419,부평일신점,"인천 부평구 경인로1104번길 23 (일신동, 동남빌딩)",032-721-5432
420,우장산한울점,"서울 강서구 공항대로42길 13 (내발산동, 우장산 한울에이치밸리움)",02-3662-2581
421,원주무실만대로점,강원특별자치도 원주시 만대로 170-1 103호,033-900-1219
422,일산오미산삼거리점,경기 고양시 일산동구 성현로 7 (성석동),010-4275-2351
423,대전은행중앙점,대전 중구 중앙로156번길 25 1층,042-341-7814
424,동수원월드메르디앙점,경기 수원시 팔달구 중부대로143번길 13 (우만동),031-212-1123
425,인천산곡역점,인천 부평구 마장로 320 한화프라자 1층 107호,070-4800-6666
426,광주송정명지점,광주 광산구 송도로320번길 16-27 (송정동),062-716-3326
427,제주도남오거리점,제주특별자치도 제주시 신성로 66 (도남동),064-900-0484
428,장유월산부곡점,경남 김해시 월산로 151 부영18차 제상가동.1층 104호,055-274-2227
429,여수웅천지웰점,"전남 여수시 예울마루로 32 상가동 106호(웅천동, 웅천지웰)",061-681-7056
430,공덕역점,서울 마포구 만리재로 15 104호-105호,070-8883-1112
431,강릉내곡점,강원특별자치도 강릉시 범일로 630 (내곡동),033-645-2596
432,역삼2동점,서울 강남구 논현로64길 19 ,NULL
433,대전가양점,대전 동구 동서대로1770번길 85 (가양동),NULL
434,안산본오사거리점,경기 안산시 상록구 본오로 133 우성상가동 110호,031-411-0114
435,거북시장사거리점,경기 수원시 장안구 정조로 932 ,031-306-5599
436,단대죽전점,경기 용인시 수지구 죽전로 150-1 102,031-546-5845
437,원주상지대길점,"강원특별자치도 원주시 상지대길 9 1층 111, 112호 (우산동)",070-8833-7875
438,광주전대정문점,광주 북구 자미로 58 (신안동),062-710-4433
439,청주복대점,충북 청주시 흥덕구 진재로 91 (복대동),070-8287-3236
440,연산유앤아이점,"부산 연제구 묘봉산로 4 (연산동, 연산동한일유앤아이아파트)",051-710-7879
441,강일리버파크점,서울 강동구 아리수로93길 27 ,070-8824-2067
442,청주오창2산업단지점,충북 청주시 청원구 오창읍 2산단로 132 104호,043-211-8887
443,경주원효로점,경북 경주시 원효로 168 (황오동),054-775-6133
444,구로대림점,서울 영등포구 시흥대로 607 ,02-2088-0986
445,원주미리내도서관점,강원특별자치도 원주시 양지뜰3길 26 (반곡동),010-8918-6094
446,인천석천사거리점,인천 남동구 남동대로837번길 5 상가 04호,032-710-7551
447,노원당고개점,서울 노원구 덕릉로 780 동아불암상가 214호,NULL
448,강원대병원점,강원특별자치도 춘천시 백령로 159 (효자동),033-818-0026
449,인천청라로데오시티포레안점,인천 서구 경중로 20 청라로데오시티포레안 135호,NULL
450,광주수완숲안애점,"광주 광산구 장덕로95번길 16 206동 1층 101호(장덕동, 수완2차숲안애)",062-716-4090
451,남영동점,서울 용산구 한강대로 282 ,010-3910-5525
452,이화여대점,서울 서대문구 이화여대길 37 (대현동),010-2739-7031
453,대전우송대점,대전 동구 동대전로 170 (자양동),042-631-7333
454,이천장호원점,경기 이천시 장호원읍 장감로 82 ,031-643-8288
455,연천차탄리점,경기 연천군 연천읍 문화로 109 ,070-4048-0251
456,인천주안힐스테이트푸르지오점,"인천 미추홀구 남주길 150 (주안동, 힐스테이트 푸르지오 주안)",070-8657-2428
457,아산탕정명암점,충남 아산시 탕정면 명암길3번길 2  103호 (명암리),NULL
458,안양대교점,경기 안양시 만안구 안양로 459-1 102호,031-360-0708
459,부천여월중앙점,경기 부천시 성곡로 65 1층 104호,032-682-8852
460,청주개신점,충북 청주시 서원구 경신로 40 (개신동),NULL
461,경복궁점,서울 종로구 자하문로 17-2 (체부동),NULL
462,제주연동센트럴점,제주특별자치도 제주시 연동13길 37 (연동),064-748-2788
463,전주송천오송점,전북 전주시 덕진구 사근1길 10 (송천동2가),063-272-1479
464,의정부을지대학교병원점,"경기 의정부시 동일로 712 (금오동, 을지대학교 의정부캠퍼스 및 부속병원)",NULL
465,종로6가점,"서울 종로구 종로39길 40 (종로6가, 현마빌딩)",NULL
466,김포가현초교점,경기 김포시 김포한강2로 96 102,031-986-1253
467,신설동역점,서울 동대문구 왕산로 18 1층 103호,070-8657-2335
468,광주무등시장점,광주 남구 군분로 32 ,062-716-2253
469,대구호산점,대구 달서구 호산동로 183 ,053-262-0072
470,광교역경기대점,"경기 수원시 영통구 대학3로4번길 2 (이의동, 광교 파인렉스2)",070-4113-0085
471,목포북항점,전남 목포시 청호로 180 원산프라자 1층 103호,061-982-1203
472,범방점,부산 강서구 범방3로60번길 3 (범방동),051-831-0507
473,광주풍암중흥점,광주 서구 풍암순환로109번길 1 1층,062-456-1090
474,춘천장학점,강원특별자치도 춘천시 동면 춘천로449번길 30-1 ,033-242-5601
475,범계공항터미널점,경기 안양시 동안구 시민대로159번길 25 1층 125호,070-7776-6346
476,진례클레이아크점,경남 김해시 진례면 진례로 275-38 1층,055-342-0551
