,francise_name,address,TEL
290,마곡공진초점,"서울 강서구 마곡중앙1로 26 (마곡동, 엠리체), 1층 107호",02-2666-6999
291,마곡나루역점,"서울특별시 강서구 마곡중앙5로 1길 20, 1층 112호",02-2093-6511
292,마곡수명산점,"서울특별시 강서구 수명로 68-35, 1층(내발산동)",02-2667-1042
293,마곡역점,"서울특별시 강서구 공항대로 190, 1층(마곡동)",02-6465-8864
294,마곡유림점,"서울특별시 강서구 강서로 419, 1층(마곡동)",02-2668-2004
295,마곡중앙점,"서울특별시 강서구 마곡동로 62 , 111호(마곡동 , 마곡사이언스타워)",02-2659-9007
296,마곡푸르지오점,서울 강서구 방화대로34길 80 (마곡동),02-6949-0809
297,마들역점,"서울특별시 노원구 동일로 1541, 1층 103호 , 104호(상계동 , 11단지종합상가) ",02-939-4836
298,마장역점,"서울특별시 성동구 마장로 301, 1층(마장동)",02-2281-9998
299,마천성내2교점,"서울 송파구 마천로 240 (마천동, 석일빌딩)",02-6958-7018
300,마천역점,"서울특별시 송파구 마천로57길 3, 1층 (마천동)",02-6949-5757
301,마포구청점,"서울특별시 마포구 모래내로1길 9, 1층 102호(성산동)",02-3152-7770
302,마포도화점,"서울특별시 마포구 삼개로 19, 1층(도화동)",02-707-2416
303,마포성산점,"서울특별시 마포구 성미산로 43, 지1층 일부(성산동)",02-336-7595
304,마포시민공원점,"서울특별시 마포구 망원로 19, 1층 (망원동 , 참존아파트)",02-332-2072
305,마포아트센터점,"서울특별시 마포구 대흥로20길 28, 1층 일부호(대흥동 , 마포아트센터)",02-713-0111
306,마포오벨리스크점,"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크), 113-1호",02-701-0222
307,마포용강점,"서울특별시 마포구 큰우물로 49, 1층(염리동)",02-703-1333
308,마포중앙점,"서울특별시 마포구 월드컵로 151, 1층(망원동)",02-3144-4898
309,마포한강푸르지오점,"서울 마포구 월드컵로1길 14 (합정동, 마포 한강 푸르지오)",02-6952-3252
310,망우금란점,서울 중랑구 망우로 467 (망우동),02-434-5518
311,망우역점,"서울특별시 중랑구 망우로 385, 1층(상봉동)",02-491-0336
312,망원망리단길점,"서울특별시 마포구 동교로 39, 1층(망원동)",02-332-1254
313,망원시장점,서울 마포구 망원로 79 (망원동),02-336-2033
314,망원역점,"서울특별시 마포구 동교로9길 49 , (망원동)1층",02-336-4226
315,매봉역점,서울 강남구 남부순환로378길 12 (도곡동),02-578-3768
316,먹골역점,"서울특별시 중랑구 동일로 932 , 1층 2-107호 (묵동자이2단지상가)",02-976-6849
317,먹골중앙점,"서울특별시 중랑구 동일로 887, 1층 104호(묵동 , 삼삼메디컬빌딩)",02-971-5077
318,면목동점,"서울특별시 중랑구 용마산로 337 , (면목동, 세븐일레븐)",02-434-0111
319,면목면동초점,"서울특별시 중랑구 면목로 356, 1층(면목동)",02-491-5060
320,면목역점,"서울특별시 중랑구 면목로 418, 1층(면목동)",02-433-1222
321,면목중앙점,"서울특별시 중랑구 동일로 612 , 1층 (면목동)",02-2207-7858
322,명동길점,서울 중구 명동9길 13 (명동1가),02-753-1212
323,명동아르누보센텀점,"서울 중구 명동7길 21 (을지로2가, 명동아르누보센텀), 1층 103호",02-754-1002
324,명동중앙우체국점,"서울특별시 중구 명동8나길 51, 1~3층(충무로1가)",02-318-1055
325,명동중앙점,"서울 중구 명동8가길 22 (충무로2가, 명동IB타워), 1층",02-3789-7570
326,명보사거리점,"서울특별시 중구 마른내로 42-1, 1층 (초동)",02-2268-7192
327,명일솔베뉴점,서울 강동구 구천면로 429 (명일동),02-428-0222
328,명일역점,"서울특별시 강동구 양재대로 1641, 1층 4호(명일동)",02-429-9004
329,명지대점,"서울특별시 서대문구 증가로 150 , 상가동 비306호(남가좌동 , 디엠씨센트럴아이파크)",02-303-0910
330,명지전문대점,"서울특별시 서대문구 가좌로 146, 1층(홍은동 , 태향빌딩)",02-373-7711
331,목2동점,"서울특별시 양천구 목동중앙본로 116, 1층 제2호(목동)",02-2061-0627
332,목동14단지점,"서울 양천구 목동동로8길 23 (신정동, 메리트윈), 102호",02-2647-1318
333,목동3단지점,"서울 양천구 목동중앙로 43 (목동, 목동 글로리파크)",02-2643-1007
334,목동사거리점,"서울특별시 강서구 곰달래로 272 , 102호 (화곡동)",02-2062-7844
335,목동센트럴아이파크점,서울 양천구 신월로10길 22 (신월동),02-2605-0656
336,목동시장점,"서울특별시 양천구 목동중앙남로11길 8 , 1층(목동)",02-2649-5649
337,목동신트리공원점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",02-2602-6858
338,목동역점,"서울특별시 양천구 오목로 232 , 04호(보성팰리스)",02-2602-8855
339,목동우성점,"서울특별시 양천구 목동남로4길 2, 1층",02-2646-9333
340,목동월촌중점,"서울 양천구 목동서로 37 (목동, 하이베라스), 1층 107호",02-2649-5257
341,목동중앙점,"서울 양천구 목동서로 287 (신정동, 동문비젼오피스텔)",02-2648-2888
342,목동트라팰리스점,서울 양천구 목동서로 246 (목동),02-2645-5158
343,목동파라곤점,"서울특별시 양천구 목동서로 155 , 1층 (목동 , 목동파라곤)",02-2644-1588
344,목동파리공원점,"서울특별시 양천구 목동서로 65 , 112호(목동가든스위트)",02-2644-0121
345,무악재역점,서울 서대문구 통일로 364 (홍제동),02-730-0337
346,무학여고점,"서울 성동구 고산자로 202 (행당동, 무학예식장)",02-2281-2677
347,묵동장미점,"서울 중랑구 동일로 843 (묵동, 유림빌딩)",02-973-2603
348,문래SKV1센터점,"서울특별시 영등포구 선유로9길 10, 1층 125호(문래동6가 , 문래SKV1 center)",02-2635-3336
349,문래근린공원점,서울 영등포구 도림로 442 (문래동3가),02-6082-0988
350,문래에이스하이테크점,"서울특별시 영등포구 경인로 775 , 110호(문래동3가 ,에이스하이테크시티)",02-3439-0988
351,문정로데오점,"서울특별시 송파구 중대로12길 35, 1층(가락동)",02-3401-8285
352,문정법조타운점,"서울 송파구 송파대로 167 (문정동, 문정역테라타워)",02-2054-8777
353,문정아이파크점,"서울특별시 송파구 문정동 652-5, 32-2호",02-408-2228
354,문정중앙점,"서울특별시 송파구 새말로 134, 1층 101호 , 102호(문정동)",02-400-9729
355,문정테라타워점,"서울특별시 송파구 송파대로 201 , (문정동)A-132호(문정동)",02-881-5135
356,미아롯데점,"서울특별시 강북구 도봉로10길 38 , 1층(미아동)",02-980-6679
357,미아삼각산점,"서울 강북구 삼양로19길 74 (미아동, 삼각산아이원아파트), 제 402동 제2층 제102, 103호",02-989-0688
358,미아솔샘점,"서울 강북구 솔샘로 315 (미아동, 대오빌딩), 1층",02-988-8748
359,미아수유시장점,서울특별시 강북구 솔매로45길 95,02-946-1238
360,미아역점,"서울특별시 강북구 도봉로 201-2 , 1층(미아동)",02-988-9729
361,미아영훈초점,"서울특별시 강북구 숭인로 39, 111호(미아동 , 송천센트레빌)",02-988-2340
362,미아중앙점,"서울 강북구 도봉로 174 (미아동), 1층 104호",02-980-9888
363,미아현대점,"서울특별시 성북구 동소문로 309, 1층 101호(길음동)",070-8671-3370
364,반포KCC점,서울 서초구 주흥길 3 (반포동),02-540-0656
365,반포고투몰점,"서울특별시 서초구 신반포로 지하 200, G-002호",02-593-8070
366,반포삼호가든점,"서울 서초구 고무래로 14 (반포동, 베뉴타워)",02-532-0656
367,발산역점,"서울특별시 강서구 강서로 380 , (등촌동, 세민빌딩)102호",02-2658-4192
368,발산중앙점,"서울특별시 강서구 우장산로2길 49 , 1층(내발산동)",02-2659-7734
369,방배백석점,서울 서초구 방배로 58 (방배동),02-587-0101
370,방배역점,"서울 서초구 방배로 104 (방배동, 안혜빌딩), 102호,103호",02-525-0656
371,방이역점,"서울특별시 송파구 마천로 23, 1층(방이동)",02-422-0656
372,방이오금점,"서울특별시 송파구 마천로 84, 1층 (오금동)",02-409-3365
373,방학도깨비시장점,"서울특별시 도봉구 도당로 81 , 1층 (방학동)",02-3491-9279
374,방학역점,"서울특별시 도봉구 도봉로150길 40 , 101호 (방학동)",02-3492-0181
375,방학점,"서울 도봉구 방학로 192 (방학동), 1층",02-954-6555
376,방학중앙점,서울 도봉구 방학로2길 35 (방학동),02-955-1002
377,방화사거리점,"서울특별시 강서구 양천로 73, 1층 (방화동)",02-2661-9880
378,방화역점,"서울특별시 강서구 금낭화로 146, 1층 107호(방화동 , 오피앙)",02-2662-1599
379,방화중앙점,"서울특별시 강서구 방화동로 102, 1층(방화동)",02-2666-2818
380,배곧로얄팰리스점,"경기도 시흥시 서울대학로264번길 26-11, 106호",031-498-7570
381,배곧유호엔시티점,"경기도 시흥시 서울대학로 278번길 43-7, 배곧유호 N-CITY 1차 1층 136호",031-499-8187
382,배봉사거리점,"서울특별시 동대문구 한천로 189, 1층(장안동)",02-2243-2337
383,번동중앙점,"서울특별시 성북구 월계로40길 7 , (장위동, 센트럴타운)",02-942-8887
384,보라매SK뷰점,서울 영등포구 신길동 2093,070-4335-0333
385,보라매공원점,"서울특별시 영등포구 여의대방로 87, 1층(신길동)",02-833-3568
386,보라매역점,"서울특별시 영등포구 여의대방로 137, 1층(신길동)",02-833-1033
387,보라매점,"서울특별시 동작구 여의대방로 30, 112동 1층",02-835-3374
388,보라매타운점,"서울특별시 동작구 보라매로5가길 16 , 보라매아카데미타워 101-3호",02-841-3075
389,보문역점,"서울특별시 성북구 보문로 124, 1층 1 ,2호(보문동1가)",02-929-1003
390,봉일시장점,"서울특별시 관악구 은천로 37 , 1층 (봉천동)",02-876-8090
391,봉천e편한세상점,"서울 관악구 쑥고개로 67-1 (봉천동), 1층",02-883-0714
392,봉천역점,"서울특별시 관악구 남부순환로 1740 , 1층 (봉천동, 명당빌딩)",02-878-8840
393,봉화산역점,"서울특별시 중랑구 신내로 225, 1층 146 , 147호(신내동 , 디아뜨갤러리) ",02-3422-0005
394,북가좌점,"서울특별시 서대문구 응암로 108 , 1층 (북가좌동)",02-3152-3112
395,북한산우이역점,서울 강북구 삼양로173길 26 (우이동),02-999-1278
396,북한산정릉점,"서울특별시 성북구 보국문로 167, 1층 (정릉동)",02-943-8255
397,불광시장점,"서울 은평구 진흥로 158 (녹번동), 1층 일부",02-354-1009
398,불광역점,"서울특별시 은평구 통일로 745 , 1층 (대조동)",02-356-8444
399,불광연신점,"서울특별시 은평구 연서로 270-1 , 1층 (불광동)",02-382-7006
400,불광중앙점,서울 은평구 통일로 708 (불광동),02-356-9071
401,사가정역점,"서울특별시 중랑구 면목로 316 , 1층 (면목동)",02-2209-3737
402,사당방배점,"서울특별시 서초구 동작대로 44 , 1층 (방배동)",02-2055-1126
403,사당역점,"서울특별시 관악구 과천대로 955, 1층(남현동 , 삼오빌딩)",02-588-0656
404,사랑의교회점,"서울 서초구 반포대로23길 14 (서초동, 서초동매강빌딩)",02-522-6428
405,사보이시티점,"서울특별시 마포구 월드컵북로54길 17, 130호",02-6404-4100
406,삼성리저브점,"서울 강남구 삼성로 517 (삼성동, 채널리저브)",02-6953-7249
407,삼성중앙역점,"서울특별시 강남구 봉은사로 478, 1층 102호(삼성동)",02-566-1070
408,삼성중앙점,"서울 강남구 영동대로85길 28 (대치동, 성원타워Ⅰ), 지상1층",02-555-5869
409,삼양사거리점,"서울특별시 강북구 솔샘로 251, 1층(미아동)",02-988-5688
410,삼양시장점,"서울특별시 강북구 삼양로54길 2, 1층 (미아동)",02-988-9583
411,삼양점,"서울특별시 강북구 솔샘로 213-2 , 1층 (미아동)",02-982-9240
412,삼전강철병원점,"서울 송파구 백제고분로 252 (삼전동, SH타워)",02-6287-5600
413,삼전역점,"서울특별시 송파구 백제고분로 198, 1층 101 ,102호(삼전동)",02-3432-3433
414,상계백병원점,"서울특별시 노원구 동일로 1356 , 1층 (상계동 , 상계주공4단지아파트)",02-931-0100
415,상계보람점,"서울특별시 노원구 한글비석로 464 , 1층 (상계동)",02-935-5550
416,상계수락점,"서울 노원구 동일로 1596 (상계동, 송현빌딩)",02-936-4536
417,상계역점,"서울특별시 노원구 덕릉로83길 18 , 102호(중계동)",02-933-7134
418,상계중앙시장점,"서울 노원구 상계로27길 12 (상계동, 경인빌딩), 1층 111호",02-933-8088
419,상도더샵점,서울 동작구 장승배기로 41 (상도동),02-393-1113
420,상도중앙점,"서울특별시 동작구 만양로 14 , (상도동)",02-813-1053
421,상도해링턴플레이스점,"서울특별시 동작구 상도로 207 , 근생시설동 (상도동 , 상도효성해링턴플레이스)",02-3280-3286
422,상봉역점,"서울특별시 중랑구 망우로 304-1 , 1층 (상봉동)",02-435-5536
423,상수로데오점,서울 마포구 어울마당로 40 (서교동),02-6952-0919
424,상수역점,서울 마포구 와우산로 50 (상수동),02-336-2433
425,상암DMC점,"서울특별시 마포구 월드컵북로 361 , (상암동, DMC이안오피스텔)",02-303-2007
426,상암누리꿈점,"서울 마포구 월드컵북로 396 (상암동, 누리꿈스퀘어)",02-2132-8879
427,상암하늘초점,"서울특별시 마포구 월드컵북로 496 , (상암동)",02-304-6660
428,상일고덕점,"서울특별시 강동구 상일로 55, 108호(상일동 , 고덕자이)",02-441-1025
429,새절역점,"서울 은평구 가좌로 269 (신사동, 다보빌딩), 1층",02-302-3777
430,서강대점,서울 마포구 백범로 34 (신수동),02-702-7778
431,서대문경찰서점,서울 서대문구 통일로 109 (미근동),02-313-5771
432,서대문경희궁자이점,"서울 종로구 송월길 99 (홍파동, 경희궁자이 2단지)",02-6405-0600
433,서대문구청사거리점,서울 서대문구 연희로 271 (홍은동),02-391-5614
434,서대문역점,서울 서대문구 통일로 147 (냉천동),02-393-1113
435,서여의도점,"서울특별시 영등포구 국회대로72길 17, 1층(여의도동 , KCC파크타운)",02-785-7770
436,서원역점,"서울 관악구 신림로 272 (신림동, 대원빌딩)",02-875-1110
437,서일대점,"서울특별시 중랑구 용마산로 408 , 1층 (면목동)",02-434-9263
438,서초3동점,"서울 서초구 반포대로 38 (서초동, 와라빌딩)",02-523-0656
439,서초구청점,"서울 서초구 남부순환로347길 16 (서초동, N PARK)",02-6080-6532
440,서초브라운스톤점,"서울 서초구 서초대로 334 (서초동, 브라운스톤서초)",02-583-1463
441,서초샤르망점,"서울 서초구 효령로55길 28 (서초동, 브이 샤르망)",070-8282-6770
